home win percentage,home last 5 wins,home avg points,home last 5 points,away win percentage,away last 5 wins,away avg points,away last 5 points,winner
0.651,4,106,539,0.375,2,102,500,0
0.175,0,91,442,0.415,3,99,520,0
0.575,2,104,549,0.825,5,98,534,0
0.762,4,104,524,0.762,4,105,531,1
0.714,3,104,509,0.381,2,101,551,0
0.738,3,109,554,0.5,2,103,558,0
0.256,1,96,518,0.372,2,101,535,0
0.333,2,101,468,0.512,2,99,471,1
0.537,3,102,527,0.744,3,104,525,1
0.341,2,95,482,0.767,5,105,555,1
0.45,4,97,515,0.568,2,104,535,0
0.357,2,96,517,0.195,1,92,461,0
0.405,2,99,507,0.39,1,101,474,1
0.357,0,95,468,0.432,3,94,494,0
0.512,4,93,524,0.659,3,105,533,1
0.659,4,106,554,0.5,4,96,463,1
0.585,3,104,565,0.488,3,99,526,1
0.366,2,102,506,0.805,4,98,541,1
0.605,2,104,527,0.5,2,107,493,1
0.422,3,94,498,0.5,3,93,491,1
0.524,3,99,492,0.667,3,106,516,1
0.326,1,101,468,0.773,5,105,552,1
0.512,4,96,443,0.644,3,105,538,0
0.19,1,91,445,0.524,2,102,523,1
0.488,1,103,543,0.81,4,99,541,0
0.326,2,94,502,0.5,3,99,513,0
0.744,3,109,556,0.512,3,107,528,0
0.721,4,104,521,0.75,3,104,529,0
0.372,1,96,495,0.364,2,101,526,0
0.405,2,101,482,0.273,2,97,507,0
0.372,2,96,490,0.571,3,104,564,1
0.333,1,95,477,0.463,4,98,518,1
0.556,2,104,514,0.395,1,100,498,0
0.591,1,104,548,0.75,3,109,562,0
0.357,1,102,506,0.5,2,104,549,1
0.318,1,101,473,0.581,3,104,542,1
0.476,5,97,523,0.512,2,99,516,1
0.512,4,93,487,0.5,3,107,524,1
0.186,1,91,455,0.674,3,106,533,1
0.778,5,105,528,0.535,3,102,534,0
0.341,2,95,488,0.349,1,102,533,0
0.364,2,96,484,0.419,3,101,482,1
0.386,1,100,515,0.267,2,97,498,0
0.386,2,96,516,0.326,1,95,452,0
0.63,3,105,527,0.733,2,104,521,0
0.733,2,109,523,0.524,4,96,452,1
0.6,2,104,535,0.488,2,99,518,1
0.356,1,101,522,0.791,3,99,520,1
0.727,4,104,533,0.783,5,105,531,1
0.523,3,99,514,0.261,1,96,492,0
0.523,3,102,533,0.4,1,100,514,1
0.319,1,95,449,0.311,1,101,508,1
0.182,1,91,437,0.591,4,105,559,1
0.511,4,107,530,0.432,4,101,495,0
0.565,2,104,520,0.638,3,105,510,1
0.512,2,104,551,0.413,2,94,474,1
0.717,2,104,511,0.5,3,93,470,1
0.341,1,102,539,0.535,4,96,468,1
0.681,4,106,555,0.5,3,99,508,0
0.795,3,99,518,0.6,4,105,568,1
0.4,3,97,535,0.356,1,96,456,0
0.587,2,104,499,0.688,4,106,553,0
0.255,1,96,485,0.178,1,92,472,0
0.326,2,101,504,0.511,2,102,507,1
0.522,4,106,520,0.545,4,96,476,1
0.465,4,97,499,0.787,5,106,538,1
0.553,2,104,524,0.333,0,102,514,0
0.5,2,104,540,0.533,4,99,517,1
0.348,0,101,502,0.426,3,94,479,1
0.356,3,95,489,0.596,2,104,513,1
0.778,2,99,510,0.455,3,97,491,0
0.489,2,99,504,0.792,5,106,547,0
0.522,2,103,520,0.511,3,106,498,0
0.413,2,100,513,0.319,1,101,493,0
0.646,3,105,501,0.348,1,96,445,0
0.556,5,96,478,0.174,0,92,470,0
0.422,3,100,477,0.511,3,93,464,0
0.702,1,104,487,0.326,0,102,519,0
0.413,4,97,572,0.711,3,104,524,1
0.609,4,105,546,0.438,3,94,489,0
0.717,2,108,491,0.543,4,99,524,0
0.673,4,106,554,0.348,2,95,469,0
0.312,1,95,457,0.271,2,96,489,0
0.783,3,99,507,0.265,1,96,464,0
0.5,3,99,489,0.723,3,108,500,0
0.444,2,97,486,0.312,1,101,494,0
0.717,4,104,516,0.426,3,100,525,0
0.17,0,92,482,0.404,4,97,557,0
0.435,4,100,468,0.708,2,104,477,1
0.776,4,105,527,0.565,5,96,489,0
0.562,2,104,529,0.34,1,96,450,0
0.489,2,104,527,0.68,4,106,544,0
0.34,2,95,484,0.532,3,99,523,1
0.319,0,102,501,0.5,2,93,445,0
0.532,3,103,561,0.787,3,99,489,1
0.5,2,106,490,0.34,0,101,502,0
0.617,5,105,556,0.489,2,92,420,1
0.604,3,104,514,0.429,2,94,489,1
0.333,0,96,464,0.333,0,101,499,1
0.306,1,101,505,0.327,1,95,440,1
0.511,3,99,488,0.714,2,103,474,1
0.396,3,97,530,0.708,2,108,480,1
0.653,3,105,488,0.604,4,105,549,0
0.553,4,95,467,0.571,3,105,568,1
0.426,3,100,460,0.521,2,103,534,0
0.78,4,105,510,0.51,3,106,495,0
0.26,1,96,451,0.417,3,100,520,0
0.5,3,104,538,0.188,1,92,496,0
0.333,1,102,483,0.542,4,99,499,0
0.667,3,106,533,0.723,4,104,525,1
0.457,2,98,487,0.72,3,104,498,0
0.592,3,103,469,0.5,2,92,432,0
0.792,4,98,482,0.714,2,108,459,0
0.275,2,96,476,0.784,4,105,505,0
0.3,1,101,500,0.347,1,101,513,1
0.5,3,99,505,0.327,0,96,482,1
0.34,2,95,471,0.347,2,102,493,0
0.408,3,100,512,0.468,2,98,505,0
0.388,2,97,510,0.511,3,104,539,0
0.58,4,105,572,0.333,2,94,466,0
0.438,3,100,465,0.5,2,106,497,0
0.654,2,106,531,0.531,3,99,496,0
0.44,3,94,484,0.706,3,104,497,1
0.51,2,103,525,0.542,3,96,465,1
0.42,3,100,520,0.5,2,104,504,0
0.49,1,106,500,0.7,2,108,484,1
0.184,1,92,510,0.66,4,105,523,1
0.592,3,105,533,0.6,3,103,468,0
0.327,1,94,443,0.729,4,104,532,0
0.769,3,105,495,0.4,2,97,513,0
0.36,2,101,522,0.49,2,92,433,1
0.353,3,95,491,0.588,4,105,559,1
0.458,2,98,497,0.449,3,100,463,0
0.34,1,97,508,0.551,3,95,445,0
0.288,3,96,496,0.796,4,99,496,0
0.49,2,99,530,0.34,2,102,493,0
0.66,2,106,539,0.294,0,101,503,0
0.78,4,99,494,0.49,2,104,515,0
0.52,2,99,503,0.44,3,100,467,0
0.431,3,101,544,0.712,4,104,515,0
0.18,1,92,488,0.346,3,95,494,1
0.481,1,106,520,0.667,5,105,543,1
0.588,3,103,492,0.288,0,101,482,0
0.431,3,94,497,0.596,5,105,546,0
0.353,2,97,513,0.333,2,101,474,0
0.5,2,92,429,0.5,2,102,506,0
0.54,2,95,434,0.5,3,99,520,0
0.6,3,105,529,0.714,3,104,508,1
0.706,3,108,520,0.774,3,105,487,1
0.353,2,101,516,0.34,1,94,431,1
0.784,4,99,516,0.585,4,104,528,1
0.302,3,96,476,0.549,2,95,427,1
0.529,2,100,511,0.49,1,102,466,0
0.358,4,95,502,0.698,3,104,520,1
0.469,3,98,495,0.442,3,95,510,0
0.442,3,101,540,0.365,3,97,530,1
0.392,1,97,496,0.327,2,101,480,1
0.673,5,105,553,0.49,2,99,513,0
0.176,1,92,472,0.431,2,100,480,1
0.472,1,105,496,0.48,2,103,505,0
0.353,2,94,437,0.283,0,100,466,0
0.596,3,103,504,0.72,4,104,516,1
0.667,3,107,570,0.692,2,108,509,0
0.51,3,92,450,0.48,4,98,504,0
0.346,2,100,495,0.778,4,105,504,1
0.769,3,99,491,0.481,0,101,429,0
0.278,0,100,464,0.377,4,97,516,1
0.481,1,99,525,0.538,3,100,512,1
0.434,3,101,533,0.434,2,95,489,1
0.558,3,95,436,0.385,1,97,506,0
0.173,1,92,480,0.296,3,96,468,0
0.593,4,104,485,0.725,4,104,521,1
0.471,1,103,479,0.588,2,105,524,1
0.673,3,107,590,0.704,3,104,522,1
0.444,3,95,502,0.426,3,101,531,0
0.389,5,97,522,0.291,3,96,489,0
0.547,3,100,521,0.519,4,92,472,1
0.472,0,101,442,0.472,1,99,500,1
0.481,1,106,504,0.774,3,99,510,0
0.442,3,100,487,0.377,1,97,501,1
0.596,2,105,531,0.352,3,95,498,0
0.365,3,94,455,0.471,3,97,472,1
0.679,2,108,536,0.709,3,104,510,1
0.34,2,101,487,0.585,2,104,519,1
0.34,2,100,499,0.679,5,105,549,1
0.189,1,93,483,0.462,0,103,476,1
0.782,4,105,525,0.731,4,104,536,1
0.593,3,104,545,0.685,5,106,577,0
0.455,3,95,527,0.434,2,99,473,0
0.286,2,96,470,0.389,2,97,509,0
0.273,0,100,441,0.582,3,104,481,1
0.537,3,100,512,0.4,5,97,508,0
0.418,2,100,518,0.463,0,101,439,0
0.528,4,92,465,0.472,1,103,487,0
0.566,4,95,438,0.661,3,107,578,0
0.604,3,105,539,0.714,4,104,532,0
0.667,1,108,551,0.358,3,94,475,0
0.333,1,101,488,0.345,2,95,478,0
0.464,4,95,517,0.574,4,95,461,0
0.481,2,99,501,0.426,1,99,462,0
0.455,0,101,470,0.382,1,98,513,0
0.429,2,101,507,0.589,3,104,502,1
0.185,1,92,473,0.759,2,99,483,1
0.352,3,94,488,0.491,2,106,511,1
0.333,1,101,470,0.339,1,95,471,0
0.6,3,103,545,0.481,3,97,474,0
0.768,3,105,500,0.649,3,107,562,1
0.736,4,104,523,0.537,5,93,495,0
0.393,4,97,508,0.491,2,99,502,1
0.545,4,100,505,0.298,2,97,496,0
0.463,1,103,467,0.345,2,101,486,1
0.611,4,105,537,0.673,4,106,554,1
0.345,1,101,477,0.472,3,97,465,1
0.673,2,108,540,0.5,3,106,541,0
0.268,0,100,455,0.182,1,93,478,1
0.421,1,101,500,0.607,4,103,529,1
0.375,1,98,511,0.596,3,104,513,1
0.418,1,99,474,0.655,3,107,569,1
0.345,2,95,498,0.333,1,95,478,0
0.386,3,97,482,0.554,4,100,502,1
0.764,3,99,501,0.339,1,101,493,0
0.5,3,99,509,0.293,1,96,493,0
0.464,1,101,492,0.527,4,93,482,1
0.455,1,103,482,0.679,2,108,531,1
0.6,3,105,527,0.491,3,106,528,1
0.357,3,101,511,0.679,4,106,568,1
0.263,0,100,487,0.288,1,97,518,1
0.328,0,95,474,0.456,1,101,512,0
0.536,4,93,489,0.614,4,103,510,0
0.603,4,105,534,0.411,1,99,483,0
0.564,4,95,467,0.333,1,101,512,0
0.754,3,105,515,0.379,2,97,482,1
0.702,3,104,513,0.414,1,101,507,0
0.357,2,95,512,0.589,3,105,531,0
0.684,3,108,536,0.481,3,97,480,0
0.661,3,107,569,0.684,4,106,590,0
0.768,3,99,500,0.196,2,93,522,0
0.561,4,100,497,0.509,4,100,512,1
0.741,5,104,527,0.368,1,98,518,0
0.446,1,103,487,0.473,2,97,455,1
0.39,2,97,482,0.368,2,95,516,0
0.741,2,105,507,0.571,4,95,483,0
0.362,1,98,507,0.603,4,103,483,1
0.61,4,105,561,0.544,4,93,500,1
0.707,4,104,533,0.474,4,95,495,0
0.328,1,101,512,0.351,3,101,515,0
0.579,2,105,505,0.404,0,99,470,0
0.745,5,104,532,0.3,2,97,519,0
0.259,0,100,497,0.517,5,100,553,1
0.672,3,106,570,0.407,1,101,521,0
0.339,1,95,497,0.772,4,99,528,1
0.193,2,93,520,0.482,3,97,491,1
0.561,3,95,504,0.4,2,97,480,0
0.69,4,108,543,0.439,1,102,469,0
0.345,2,102,531,0.5,4,106,549,1
0.667,3,107,548,0.397,0,99,483,0
0.552,4,93,506,0.356,0,98,512,0
0.552,3,100,523,0.61,4,103,508,0
0.776,4,99,522,0.362,2,95,496,0
0.295,2,97,524,0.254,0,100,500,0
0.746,2,105,522,0.466,4,95,488,0
0.712,4,104,521,0.6,4,104,546,0
0.586,2,105,521,0.448,1,101,518,0
0.525,5,101,561,0.569,3,95,516,1
0.491,3,97,493,0.559,4,93,498,0
0.4,1,101,533,0.35,0,98,481,0
0.75,5,104,533,0.458,3,95,479,0
0.19,1,93,514,0.356,2,95,493,0
0.431,0,102,464,0.508,4,106,540,1
0.695,5,108,536,0.339,2,101,530,1
0.339,2,102,536,0.39,0,99,472,0
0.393,2,97,485,0.717,4,104,520,1
0.78,5,99,525,0.6,3,103,504,1
0.678,3,106,554,0.754,5,105,540,0
0.75,2,105,531,0.25,0,100,496,0
0.593,2,105,544,0.672,4,107,553,1
0.35,2,101,536,0.383,0,99,468,1
0.45,2,95,470,0.767,4,99,511,0
0.306,2,97,487,0.683,4,106,561,1
0.517,4,101,571,0.35,2,95,477,0
0.333,1,95,500,0.607,3,103,509,1
0.5,4,97,503,0.576,3,96,524,0
0.41,1,101,514,0.55,4,93,499,1
0.203,2,94,538,0.35,2,102,527,1
0.517,4,106,568,0.344,0,97,468,1
0.424,0,103,503,0.59,3,104,528,0
0.683,4,108,540,0.441,1,102,541,0
0.721,4,104,531,0.741,4,105,540,0
0.583,2,105,528,0.754,3,105,575,0
0.344,2,102,559,0.677,5,107,561,1
0.557,4,93,497,0.567,3,96,529,1
0.459,2,95,489,0.387,2,97,503,0
0.559,4,100,535,0.361,2,102,534,0
0.328,1,95,496,0.508,4,98,498,0
0.355,1,98,478,0.344,1,95,458,0
0.508,3,106,553,0.403,1,101,506,0
0.393,1,99,490,0.2,2,94,540,0
0.581,2,104,525,0.689,4,108,534,0
0.433,1,103,523,0.339,2,101,555,0
0.689,4,106,547,0.754,3,99,480,0
0.613,3,103,513,0.433,1,101,512,0
0.381,2,97,502,0.365,2,98,504,1
0.246,0,100,476,0.339,0,94,430,1
0.574,3,96,506,0.468,2,96,498,0
0.197,1,94,514,0.525,4,101,579,1
0.726,5,104,557,0.302,2,97,486,0
0.683,5,108,578,0.426,0,101,502,0
0.548,3,93,471,0.729,3,104,534,0
0.333,2,102,578,0.742,3,106,580,0
0.403,2,99,513,0.443,2,103,562,0
0.339,2,95,489,0.397,1,101,511,0
0.5,4,97,502,0.355,2,102,518,0
0.694,4,106,530,0.677,3,108,532,0
0.516,4,106,570,0.567,4,100,536,1
0.587,2,104,518,0.742,2,99,465,0
0.619,4,103,541,0.59,3,106,555,0
0.46,2,95,505,0.435,2,103,580,0
0.508,4,97,494,0.574,4,100,542,0
0.717,2,104,514,0.532,4,101,578,0
0.375,3,98,508,0.242,0,100,458,0
0.194,1,94,525,0.297,2,97,492,0
0.349,1,95,455,0.419,0,101,507,1
0.688,5,108,564,0.581,3,106,576,0
0.73,1,99,457,0.349,3,96,509,0
0.391,1,101,512,0.349,2,101,485,0
0.556,3,93,466,0.73,5,104,558,1
0.581,4,96,510,0.667,2,108,521,0
0.508,3,106,564,0.206,2,94,532,0
0.73,3,106,586,0.698,5,107,555,0
0.625,4,104,528,0.594,2,104,515,0
0.721,2,104,501,0.516,4,98,488,1
0.292,1,97,489,0.429,2,103,582,1
0.238,0,100,478,0.344,2,101,477,1
0.565,3,100,540,0.4,2,101,501,0
0.524,3,101,534,0.469,3,96,511,1
0.344,2,95,477,0.385,4,98,541,1
0.413,3,100,520,0.587,4,96,509,1
0.344,1,95,474,0.585,2,104,509,1
0.734,5,104,570,0.656,1,108,518,0
0.571,2,106,565,0.375,1,97,485,1
0.692,5,108,575,0.631,5,104,538,0
0.547,2,93,453,0.688,4,106,535,0
0.429,1,102,515,0.203,1,95,519,0
0.734,3,106,579,0.344,2,102,566,0
0.477,4,96,502,0.516,3,106,568,0
0.288,1,97,503,0.516,2,100,497,1
0.234,0,100,473,0.734,1,99,457,1
0.571,4,100,512,0.594,4,96,489,0
0.338,2,95,472,0.562,1,105,537,1
0.71,1,104,472,0.438,3,104,574,1
0.406,3,99,532,0.646,1,107,502,1
0.738,5,104,561,0.338,1,102,561,0
0.338,1,95,487,0.697,5,108,578,1
0.621,4,104,538,0.385,1,97,496,1
0.394,5,99,572,0.2,1,95,514,0
0.523,3,101,498,0.524,4,97,488,0
0.438,2,102,497,0.446,3,104,570,0
0.394,1,101,492,0.738,2,99,462,1
0.231,0,100,486,0.585,4,96,481,1
0.554,3,93,484,0.354,2,101,496,0
0.197,1,95,504,0.485,4,96,498,1
0.578,4,100,507,0.569,2,105,528,1
0.698,1,104,476,0.677,3,106,516,0
0.4,3,99,546,0.333,2,95,464,0
0.508,2,106,529,0.348,1,101,467,0
0.738,3,106,594,0.591,3,104,511,1
0.742,5,105,558,0.333,1,95,483,0
0.652,1,107,511,0.612,3,103,524,1
0.701,5,108,570,0.394,2,97,503,0
0.493,4,96,498,0.446,3,101,516,1
0.742,3,99,487,0.227,0,99,471,0
0.516,3,97,479,0.576,2,105,521,0
0.561,3,93,473,0.727,2,106,555,1
0.667,2,106,519,0.328,1,95,506,0
0.597,4,104,510,0.328,1,96,493,0
0.439,2,104,528,0.706,5,108,530,0
0.388,2,97,482,0.703,2,104,502,1
0.455,4,101,516,0.569,3,100,521,0
0.642,1,107,525,0.194,1,95,489,0
0.343,1,101,482,0.53,3,101,495,0
0.618,3,104,526,0.284,0,97,512,0
0.224,0,99,469,0.552,3,93,481,1
0.324,0,95,464,0.708,3,104,514,0
0.523,4,98,503,0.485,4,96,492,0
0.591,4,96,499,0.324,0,95,488,0
0.409,3,100,535,0.561,2,101,523,1
0.403,5,99,569,0.746,4,99,500,0
0.603,4,104,501,0.515,3,106,527,1
0.448,3,104,531,0.388,1,101,502,0
0.567,2,105,509,0.279,0,97,512,0
0.333,1,102,521,0.746,5,105,569,1
0.382,2,97,486,0.731,3,106,530,1
0.672,2,106,531,0.522,3,106,536,0
0.647,2,108,532,0.522,2,101,492,0
0.623,3,104,516,0.191,0,95,499,0
0.735,4,99,492,0.559,3,93,488,0
0.221,0,99,453,0.412,5,99,553,1
0.567,3,101,533,0.735,4,106,522,1
0.463,5,102,526,0.403,2,100,523,1
0.53,4,98,503,0.333,1,96,482,0
0.697,2,104,511,0.597,4,96,484,0
0.594,3,104,518,0.456,4,104,551,0
0.574,3,105,513,0.382,1,101,510,0
0.353,2,101,510,0.75,5,105,573,1
0.328,1,102,536,0.515,2,101,505,1
0.478,3,96,486,0.652,3,108,549,0
0.377,2,97,484,0.676,2,107,542,1
0.551,3,93,471,0.217,0,99,447,0
0.588,3,96,461,0.739,4,98,489,0
0.412,2,100,523,0.701,3,104,507,0
0.319,0,95,464,0.275,0,97,493,0
0.629,3,104,523,0.754,5,105,568,1
0.696,4,107,521,0.377,1,101,491,0
0.559,2,101,550,0.456,4,102,519,0
0.515,3,106,538,0.58,4,105,510,1
0.449,3,104,537,0.522,3,101,537,0
0.348,2,101,500,0.188,0,95,508,0
0.6,4,105,555,0.537,4,98,516,1
0.42,5,99,539,0.371,1,97,485,1
0.324,1,102,517,0.271,0,97,483,0
0.486,3,96,512,0.681,3,107,562,1
0.449,3,101,503,0.586,4,106,550,1
0.691,3,104,495,0.643,3,107,553,0
0.557,3,93,451,0.729,3,98,459,0
0.594,3,96,453,0.507,2,107,546,0
0.42,3,100,540,0.544,4,98,527,0
0.739,4,106,535,0.457,3,104,531,0
0.757,5,105,564,0.214,0,99,434,0
0.329,1,95,452,0.371,0,101,495,1
0.7,4,108,521,0.186,0,95,518,0
0.38,1,97,488,0.565,2,101,547,0
0.268,0,97,465,0.634,2,107,533,0
0.592,3,105,551,0.743,4,106,521,0
0.333,1,102,506,0.414,4,99,516,0
0.479,2,96,496,0.536,4,98,537,0
0.514,2,101,534,0.592,4,105,531,1
0.329,1,96,488,0.557,2,101,534,1
0.38,1,101,522,0.389,2,97,510,1
0.5,2,106,545,0.443,2,101,501,0
0.429,4,100,546,0.704,4,108,516,0
0.718,2,98,424,0.696,3,103,475,0
0.761,5,105,558,0.451,3,104,535,0
0.357,2,101,509,0.408,3,99,496,1
0.324,1,95,459,0.6,4,96,476,1
0.437,1,101,487,0.625,2,107,506,1
0.686,4,107,575,0.211,0,99,448,0
0.183,0,95,522,0.343,2,102,531,0
0.597,3,105,570,0.694,3,107,516,1
0.278,1,97,459,0.486,2,96,511,0
0.563,3,101,520,0.324,1,95,498,0
0.507,1,101,526,0.722,2,98,409,0
0.529,3,98,540,0.397,3,97,511,0
0.375,1,101,514,0.686,2,103,458,1
0.563,3,93,446,0.63,2,107,486,1
0.507,2,106,548,0.338,2,102,551,0
0.437,4,100,523,0.319,1,94,442,0
0.732,4,106,554,0.352,2,101,521,0
0.444,2,104,528,0.764,5,105,544,1
0.597,5,105,535,0.417,3,99,488,0
0.62,3,103,515,0.606,4,96,464,0
0.208,0,99,456,0.37,1,101,483,0
0.69,5,107,591,0.699,3,107,523,1
0.514,2,101,506,0.431,0,101,454,0
0.589,2,105,579,0.347,2,101,500,0
0.194,1,95,538,0.69,3,103,472,1
0.767,5,106,552,0.444,5,100,525,0
0.736,4,106,551,0.315,1,94,451,0
0.392,3,97,513,0.712,2,97,401,0
0.535,3,98,544,0.514,2,107,568,0
0.288,2,97,480,0.569,3,101,518,1
0.319,1,96,481,0.556,3,93,435,1
0.625,4,103,521,0.411,2,99,484,1
0.635,2,107,461,0.597,3,96,461,0
0.333,2,102,549,0.603,5,105,538,0
0.479,2,96,533,0.521,3,101,504,0
0.703,1,97,386,0.77,5,105,549,1
0.425,0,101,446,0.219,1,99,485,0
0.365,1,101,489,0.192,1,95,490,0
0.694,3,103,469,0.575,4,101,498,0
0.562,3,93,440,0.315,1,96,494,0
0.507,2,107,561,0.703,4,108,541,1
0.438,4,100,494,0.342,1,101,483,1
0.438,1,104,512,0.589,3,96,473,1
0.311,1,94,461,0.419,2,99,480,1
0.542,3,99,544,0.681,4,107,574,0
0.595,3,105,560,0.616,3,103,492,1
0.342,3,103,557,0.64,3,107,472,1
0.693,1,97,392,0.373,2,101,502,0
0.427,3,98,472,0.548,3,99,542,0
0.284,2,97,480,0.4,4,97,492,1
0.216,1,99,488,0.486,3,96,534,1
0.568,3,101,485,0.671,3,107,541,0
0.514,2,101,481,0.311,0,95,473,0
0.432,1,101,463,0.568,4,93,455,1
0.699,4,103,467,0.189,1,95,491,0
0.5,2,107,545,0.595,3,96,485,0
0.773,5,105,553,0.622,3,103,511,0
0.432,1,104,498,0.432,3,100,486,0
0.595,4,105,539,0.707,4,108,543,1
0.351,2,101,506,0.338,2,103,566,0
0.74,4,106,565,0.776,5,105,551,0
0.711,4,108,549,0.587,2,105,558,1
0.587,2,96,464,0.44,1,104,530,0
0.493,3,97,533,0.28,2,97,490,0
0.573,4,101,492,0.697,2,97,416,0
0.427,1,101,460,0.408,4,98,505,0
0.307,0,95,467,0.213,1,99,500,1
0.541,3,99,519,0.368,1,101,482,0
0.703,4,103,470,0.507,3,107,555,1
0.434,4,99,486,0.52,3,101,497,1
0.573,4,93,469,0.187,1,95,461,0
0.307,0,94,455,0.427,2,100,484,0
0.662,2,107,526,0.743,4,106,552,0
0.645,4,107,505,0.587,3,105,520,1
0.613,2,103,486,0.36,2,101,489,0
0.333,1,103,541,0.592,3,105,567,1
0.276,2,97,476,0.513,3,107,570,0
0.526,4,101,494,0.579,4,93,482,1
0.403,3,98,501,0.5,4,97,535,1
0.364,1,101,490,0.303,0,95,479,0
0.224,2,99,520,0.547,4,99,524,1
0.184,1,95,453,0.579,4,101,495,1
0.693,4,103,508,0.429,3,98,468,0
0.701,4,108,560,0.329,1,103,531,0
0.355,2,101,459,0.597,3,105,546,1
0.688,1,97,426,0.434,2,101,494,1
0.667,2,107,537,0.434,1,104,526,0
0.766,4,105,537,0.592,2,96,473,0
0.618,3,103,498,0.316,1,94,461,0
0.592,3,105,527,0.733,3,106,542,0
0.636,4,107,513,0.421,1,100,482,0
0.697,4,103,500,0.553,4,99,521,1
0.312,1,94,476,0.603,4,105,536,1
0.351,2,101,469,0.724,3,106,538,1
0.325,1,103,521,0.671,2,107,547,1
0.397,2,97,498,0.372,2,101,527,0
0.286,2,97,481,0.558,4,99,495,0
0.584,4,101,492,0.221,2,99,523,0
0.519,3,100,481,0.506,4,97,515,1
0.442,3,101,516,0.299,0,96,487,0
0.584,2,96,472,0.688,3,103,499,0
0.182,0,95,443,0.679,1,97,436,1
0.506,2,107,519,0.584,5,93,504,1
0.416,0,100,474,0.597,3,106,550,1
0.429,1,104,548,0.675,3,108,585,0
0.641,4,107,513,0.346,2,100,461,0
0.705,4,108,571,0.727,3,106,551,1
0.608,4,105,528,0.769,4,105,516,1
0.623,3,104,528,0.436,2,104,569,1
0.295,2,97,486,0.513,2,100,468,1
0.59,4,101,519,0.423,3,98,471,1
0.295,0,96,482,0.513,5,97,504,0
0.551,3,99,501,0.449,4,101,524,1
0.679,2,103,508,0.684,2,97,464,0
0.59,5,93,499,0.367,2,101,529,0
0.59,3,96,481,0.218,1,99,514,0
0.5,2,106,507,0.667,3,108,605,0
0.731,3,106,542,0.41,0,100,482,0
0.179,0,95,478,0.405,3,98,523,0
0.772,4,105,529,0.603,3,106,532,0
0.308,1,94,464,0.646,4,106,522,1
0.321,0,103,536,0.615,3,104,543,1
0.696,3,108,554,0.342,1,100,458,0
0.506,4,97,507,0.215,1,99,514,0
0.519,3,100,470,0.19,1,95,486,0
0.456,4,101,514,0.684,2,103,510,0
0.4,2,98,549,0.304,1,96,508,1
0.658,3,108,612,0.405,0,100,479,0
0.6,4,105,508,0.595,3,106,537,0
0.443,3,104,577,0.304,1,94,467,0
0.43,3,98,490,0.595,5,94,511,0
0.362,1,101,511,0.582,4,101,536,1
0.544,3,99,508,0.291,2,97,479,0
0.675,2,97,473,0.734,3,106,552,0
0.65,4,107,528,0.62,3,104,533,0
0.338,0,100,452,0.506,3,107,515,0
0.316,0,103,519,0.595,3,96,504,1
0.212,1,99,526,0.312,2,96,527,0
0.588,4,101,545,0.188,1,95,500,0
0.525,3,100,456,0.675,2,102,474,0
0.463,5,101,520,0.512,4,97,495,1
0.588,4,94,495,0.287,2,97,469,0
0.662,3,108,612,0.775,4,106,538,0
0.4,0,100,476,0.725,3,106,542,0
0.3,1,94,478,0.312,0,103,507,1
0.588,3,105,527,0.6,4,96,518,1
0.613,3,104,560,0.5,2,106,516,0
0.55,3,99,489,0.438,3,98,498,1
0.7,3,108,557,0.45,3,104,541,0
0.605,4,96,515,0.605,4,105,496,0
0.185,1,95,510,0.457,4,101,496,1
0.494,1,107,514,0.296,0,95,482,1
0.407,1,100,481,0.667,3,108,586,0
0.716,3,106,516,0.358,1,101,524,0
0.765,3,105,525,0.321,1,103,531,1
0.309,2,96,533,0.531,3,100,480,1
0.519,4,97,499,0.593,4,94,501,0
0.395,1,98,529,0.543,2,99,482,0
0.667,1,102,465,0.222,1,99,528,1
0.444,3,99,497,0.593,4,101,553,0
0.284,2,97,484,0.679,2,97,474,1
0.654,4,107,523,0.704,3,108,562,0
0.346,1,101,489,0.58,2,105,509,1
0.444,3,104,554,0.617,3,104,588,1
0.415,2,100,492,0.28,1,97,470,0
0.756,3,105,531,0.598,3,105,494,0
0.329,2,103,547,0.659,2,108,541,1
0.524,4,97,494,0.183,1,95,515,0
0.683,3,97,481,0.232,2,99,527,0
0.305,2,96,524,0.537,1,99,479,0
0.659,1,102,465,0.537,4,101,520,0
0.585,3,101,543,0.463,4,101,500,0
0.61,5,96,529,0.488,1,107,552,0
0.451,4,99,503,0.585,3,94,491,1
0.439,3,104,541,0.354,1,101,531,0
0.305,1,95,516,1.0,1,108,108,1
0.585,2,105,491,0.0,0,90,90,0
0.341,1,100,497,0.622,3,104,574,1
0.659,5,107,540,0.72,3,106,521,0
0.0,0,84,84,0.0,0,95,95,1
0.0,0,101,101,0.0,0,79,79,0
0.402,2,98,545,0.0,0,80,80,1
0.0,0,100,100,0.0,0,93,93,0
0.695,3,108,559,0.0,0,89,89,0
1.0,1,103,103,1.0,1,105,105,1
1.0,1,104,104,0.0,0,90,90,1
0.0,0,106,106,0.0,0,91,91,0
1.0,1,119,119,1.0,1,101,101,0
0.0,0,77,77,1.0,1,106,106,0
0.0,0,94,189,1.0,1,93,93,1
1.0,1,101,101,0.5,1,110,220,1
1.0,1,108,108,1.0,2,101,202,1
0.0,0,91,182,1.0,1,109,109,1
